year,unid_cope,lep_cope,cal_cope,chala,chalb,chal_unid,lep_pamale,lep_male,lep_nongravid,lep_gravid,lep_pafemale,cal_mot,cal_gravid,unid_adult,unid_pa,lep_mot,all_lice,all_sp_mot,all_mot,all_sp_cope,all_cope,all_chal,prop_lep_mot,prop_lep_cope,obs_id
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2730
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2731
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2732
2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,1,2733
2005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,1,2734
2005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,1,2735
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2736
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2737
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2738
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2739
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2740
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2741
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2742
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2743
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2744
2005,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,NA,1,2745
2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,2746
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2747
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2748
2005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,2749
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2750
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2751
2005,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,2,NA,1,2752
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2753
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2754
2005,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,1,NA,1,2755
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2756
2005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,1,2757
2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,2758
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2759
2005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,2760
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2761
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2762
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2763
2005,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,3,NA,1,2764
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2765
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2766
2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,2767
2005,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,4,NA,1,2768
2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,2769
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2770
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2771
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2772
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2773
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2774
2005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,1,2775
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2776
2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,2777
2005,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,4,NA,1,2778
2005,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,4,NA,1,2779
2005,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,2,NA,1,2780
2005,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,NA,1,2781
2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,2782
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2783
2005,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,NA,NA,2784
2005,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,NA,NA,2785
2005,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,4,NA,1,2786
2005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,2787
2005,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,3,NA,1,2788
2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,2789
2005,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,NA,NA,2790
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2791
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2792
2005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,2793
2005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,2794
2005,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,4,NA,1,2795
2005,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,4,NA,1,2796
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2797
2005,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,5,NA,1,2798
2005,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,NA,NA,2799
2005,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,NA,NA,2800
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2801
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2802
2005,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,7,NA,1,2803
2005,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,NA,NA,2804
2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,2805
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2806
2005,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,8,NA,1,2807
2005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,1,2808
2005,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,2,NA,1,2809
2005,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,2,7,NA,1,2810
2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,2811
2005,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,2,NA,1,2812
2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,2813
2005,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,5,NA,1,2814
2005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,1,2815
2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,2816
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2817
2005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,2818
2005,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,NA,NA,2819
2005,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,NA,NA,2820
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2821
2005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,1,2822
2005,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,NA,NA,2823
2005,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,NA,NA,2824
2005,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,NA,NA,2825
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2826
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2827
2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,2828
2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,2829
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2830
2005,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,3,NA,1,2831
2005,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,3,NA,1,2832
2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,1,2833
2005,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,2,NA,1,2834
2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,2835
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2836
2005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,1,2837
2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,1,2838
2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,1,2839
2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,2840
2005,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,2,NA,1,2841
2005,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,1,NA,1,2842
2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,2843
2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,1,2844
2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,1,2845
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2846
2005,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,3,NA,1,2847
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2848
2005,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,4,4,NA,1,2849
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2850
2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,1,2851
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2852
2005,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,4,4,NA,1,2853
2005,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,NA,1,2854
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2855
2005,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,5,NA,1,2856
2005,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,1,NA,1,2857
2005,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,1,NA,1,2858
2005,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,7,NA,1,2859
2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,1,2860
2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,1,2861
2005,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,NA,1,2862
2005,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,5,NA,1,2863
2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,2864
2005,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,2,NA,1,2865
2005,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,NA,NA,2866
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2867
2005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,1,2868
2005,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,3,NA,1,2869
2005,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,NA,1,2870
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2871
2005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,1,2872
2005,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,NA,NA,2873
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2874
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2875
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2876
2005,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,NA,NA,2877
2005,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,NA,NA,2878
2005,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,3,NA,1,2879
2005,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,NA,NA,2880
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2881
2005,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,NA,NA,2882
2005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,2883
2005,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,2,NA,1,2884
2005,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,NA,NA,2885
2005,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,NA,NA,2886
2005,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,6,NA,1,2887
2005,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,NA,NA,2888
2005,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,1,14,NA,1,2889
2005,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,NA,NA,2890
2005,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,9,NA,1,2891
2005,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,2,6,NA,1,2892
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2893
2005,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,4,NA,1,2894
2005,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,NA,1,2895
2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,2896
2005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,1,2897
2005,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,5,4,NA,1,2898
2005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,2899
2005,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,NA,NA,2900
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2901
2005,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,NA,NA,2902
2005,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,11,NA,1,2903
2005,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,8,NA,1,2904
2005,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,1,13,NA,1,2905
2005,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,3,NA,1,2906
2005,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,NA,NA,2907
2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,2908
2005,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,5,NA,1,2909
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2910
2005,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,4,5,NA,1,2911
2005,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,NA,1,2912
2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,2913
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2914
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2915
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2916
2005,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,4,NA,1,2917
2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,2918
2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,1,2919
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2920
2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,2921
2005,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,NA,1,2922
2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,1,2923
2005,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,4,4,NA,1,2924
2005,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,NA,1,2925
2005,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,5,NA,1,2926
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2927
2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,1,2928
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2929
2005,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,2,NA,1,2930
2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,2931
2005,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,NA,NA,2932
2005,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,6,NA,1,2933
2005,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,6,NA,1,2934
2005,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,NA,1,2935
2005,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,NA,1,2936
2005,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,4,6,NA,1,2937
2005,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,2938
2005,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,NA,1,2939
2005,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,6,NA,1,2940
2005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,NA,NA,2941
2005,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,2,NA,1,2942
2005,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,6,1,NA,1,2943
2005,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,5,5,NA,1,2944
2005,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,6,NA,1,2945
2005,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,NA,NA,2946
2005,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,NA,NA,2947
2005,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,2,8,NA,1,2948
2005,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,NA,NA,2949
2005,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,3,NA,1,2950
2005,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,2,6,NA,1,2951
2005,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,3,NA,1,2952
2005,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,NA,NA,2953
2005,0,2,0,16,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,2,17,NA,1,2954
2005,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,8,NA,1,2955
2005,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,4,NA,1,2956
2005,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,3,NA,1,2957
2005,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,NA,NA,2958
2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,2959
2005,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,NA,NA,2960
2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,NA,1,2961
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2962
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2963
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2964
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2965
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2966
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2967
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2968
2005,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,2,NA,1,2969
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2970
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2971
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2972
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2973
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2974
2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,2975
2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,1,2976
2005,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,NA,NA,2977
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2978
