all_lice,all_lep,all_cal,month,year,day,date,farm
0,0,0,5,2010,27,2010-05-27,Wicklow
3,2,1,5,2010,27,2010-05-27,Wicklow
0,0,0,5,2010,27,2010-05-27,Wicklow
2,1,1,5,2010,27,2010-05-27,Wicklow
3,1,2,5,2010,27,2010-05-27,Wicklow
4,0,1,5,2010,27,2010-05-27,Wicklow
2,0,1,5,2010,27,2010-05-27,Wicklow
7,1,1,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
2,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
2,0,0,5,2010,28,2010-05-28,Glacier
2,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
3,1,0,5,2010,28,2010-05-28,Glacier
1,1,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
1,1,0,5,2010,28,2010-05-28,Glacier
2,0,1,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
3,0,0,5,2010,28,2010-05-28,Glacier
3,0,2,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
6,0,1,5,2010,28,2010-05-28,Glacier
3,0,1,5,2010,28,2010-05-28,Glacier
2,0,1,5,2010,28,2010-05-28,Glacier
7,2,0,5,2010,28,2010-05-28,Glacier
2,0,1,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
1,0,1,5,2010,28,2010-05-28,Glacier
2,0,0,5,2010,28,2010-05-28,Glacier
4,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
1,0,1,5,2010,28,2010-05-28,Glacier
4,0,1,5,2010,28,2010-05-28,Glacier
2,1,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
3,1,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
5,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
3,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
1,0,1,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
3,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
4,0,1,5,2010,28,2010-05-28,Glacier
5,2,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
3,0,1,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
2,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
1,1,0,5,2010,28,2010-05-28,Glacier
1,1,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
1,0,1,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
2,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
4,0,0,5,2010,28,2010-05-28,Glacier
1,1,0,5,2010,28,2010-05-28,Glacier
3,0,0,5,2010,28,2010-05-28,Glacier
2,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
2,2,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
1,1,0,5,2010,28,2010-05-28,Glacier
3,1,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
1,1,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,5,2010,28,2010-05-28,Glacier
1,0,1,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
0,0,0,5,2010,28,2010-05-28,Glacier
1,0,0,6,2010,4,2010-06-04,Burdwood
2,0,0,6,2010,4,2010-06-04,Burdwood
1,0,0,6,2010,4,2010-06-04,Burdwood
2,1,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
1,1,0,6,2010,4,2010-06-04,Burdwood
2,0,2,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
2,0,0,6,2010,4,2010-06-04,Burdwood
2,0,0,6,2010,4,2010-06-04,Burdwood
1,1,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
4,0,1,6,2010,4,2010-06-04,Burdwood
2,1,1,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
1,0,1,6,2010,4,2010-06-04,Burdwood
1,0,1,6,2010,4,2010-06-04,Burdwood
1,1,0,6,2010,4,2010-06-04,Burdwood
3,1,1,6,2010,4,2010-06-04,Burdwood
4,0,2,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
1,0,0,6,2010,4,2010-06-04,Burdwood
1,0,1,6,2010,4,2010-06-04,Burdwood
1,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
1,0,1,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
2,0,2,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
2,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
3,1,1,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
1,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
1,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
1,0,1,6,2010,4,2010-06-04,Burdwood
0,0,0,6,2010,4,2010-06-04,Burdwood
1,0,0,6,2010,4,2010-06-04,Glacier
2,1,0,6,2010,4,2010-06-04,Glacier
1,0,0,6,2010,4,2010-06-04,Glacier
6,0,0,6,2010,4,2010-06-04,Glacier
2,0,0,6,2010,4,2010-06-04,Glacier
2,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
2,0,0,6,2010,4,2010-06-04,Glacier
2,0,1,6,2010,4,2010-06-04,Glacier
2,0,1,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
1,0,0,6,2010,4,2010-06-04,Glacier
2,0,0,6,2010,4,2010-06-04,Glacier
1,1,0,6,2010,4,2010-06-04,Glacier
5,1,0,6,2010,4,2010-06-04,Glacier
3,0,1,6,2010,4,2010-06-04,Glacier
1,0,0,6,2010,4,2010-06-04,Glacier
2,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
3,1,0,6,2010,4,2010-06-04,Glacier
1,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
4,2,0,6,2010,4,2010-06-04,Glacier
1,1,0,6,2010,4,2010-06-04,Glacier
2,0,1,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
1,0,0,6,2010,4,2010-06-04,Glacier
1,0,0,6,2010,4,2010-06-04,Glacier
1,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
1,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
1,1,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
1,0,0,6,2010,4,2010-06-04,Glacier
1,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
2,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Glacier
0,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
1,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
1,0,0,6,2010,4,2010-06-04,Wicklow
1,0,1,6,2010,4,2010-06-04,Wicklow
2,0,0,6,2010,4,2010-06-04,Wicklow
2,0,2,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
2,1,1,6,2010,4,2010-06-04,Wicklow
2,0,0,6,2010,4,2010-06-04,Wicklow
2,1,0,6,2010,4,2010-06-04,Wicklow
1,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
1,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
1,0,1,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
1,1,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
1,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
2,2,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
1,1,0,6,2010,4,2010-06-04,Wicklow
2,1,1,6,2010,4,2010-06-04,Wicklow
2,1,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
2,0,1,6,2010,4,2010-06-04,Wicklow
1,1,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
3,1,1,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
2,1,1,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,4,2010-06-04,Wicklow
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
1,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
1,0,0,6,2010,13,2010-06-13,Burdwood
1,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
1,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
1,1,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
1,1,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
1,0,1,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
1,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
2,0,1,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
1,0,1,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Burdwood
1,0,1,6,2010,13,2010-06-13,Burdwood
0,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
1,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
1,0,0,6,2010,13,2010-06-13,Glacier
1,0,0,6,2010,13,2010-06-13,Glacier
2,0,1,6,2010,13,2010-06-13,Glacier
1,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
1,0,0,6,2010,13,2010-06-13,Glacier
1,0,0,6,2010,13,2010-06-13,Glacier
2,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
1,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
1,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
2,2,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
1,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
3,2,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
1,1,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Glacier
0,0,0,6,2010,13,2010-06-13,Wicklow
1,0,1,6,2010,13,2010-06-13,Wicklow
3,0,1,6,2010,13,2010-06-13,Wicklow
0,0,0,6,2010,13,2010-06-13,Wicklow
2,1,1,6,2010,13,2010-06-13,Wicklow
0,0,0,6,2010,13,2010-06-13,Wicklow
1,1,0,6,2010,13,2010-06-13,Wicklow
2,0,0,6,2010,13,2010-06-13,Wicklow
2,0,1,6,2010,13,2010-06-13,Wicklow
1,0,0,6,2010,13,2010-06-13,Wicklow
0,0,0,6,2010,13,2010-06-13,Wicklow
4,1,2,6,2010,13,2010-06-13,Wicklow
1,0,0,6,2010,13,2010-06-13,Wicklow
1,0,1,6,2010,13,2010-06-13,Wicklow
3,0,2,6,2010,13,2010-06-13,Wicklow
0,0,0,6,2010,13,2010-06-13,Wicklow
1,1,0,6,2010,13,2010-06-13,Wicklow
0,0,0,6,2010,13,2010-06-13,Wicklow
2,0,1,6,2010,13,2010-06-13,Wicklow
0,0,0,6,2010,13,2010-06-13,Wicklow
1,1,0,6,2010,13,2010-06-13,Wicklow
1,0,1,6,2010,13,2010-06-13,Wicklow
4,3,1,6,2010,13,2010-06-13,Wicklow
2,0,1,6,2010,13,2010-06-13,Wicklow
0,0,0,6,2010,13,2010-06-13,Wicklow
1,0,1,6,2010,13,2010-06-13,Wicklow
0,0,0,6,2010,13,2010-06-13,Wicklow
3,1,0,6,2010,13,2010-06-13,Wicklow
5,1,2,6,2010,13,2010-06-13,Wicklow
6,5,0,6,2010,13,2010-06-13,Wicklow
7,0,0,6,2010,18,2010-06-18,Wicklow
7,1,0,6,2010,18,2010-06-18,Wicklow
2,0,0,6,2010,18,2010-06-18,Wicklow
13,1,1,6,2010,18,2010-06-18,Wicklow
1,0,1,6,2010,18,2010-06-18,Wicklow
0,0,0,6,2010,18,2010-06-18,Wicklow
1,0,0,6,2010,18,2010-06-18,Wicklow
2,1,0,6,2010,18,2010-06-18,Wicklow
0,0,0,6,2010,18,2010-06-18,Wicklow
15,0,3,6,2010,18,2010-06-18,Wicklow
1,0,1,6,2010,18,2010-06-18,Wicklow
5,1,0,6,2010,18,2010-06-18,Wicklow
3,1,0,6,2010,18,2010-06-18,Wicklow
1,0,1,6,2010,18,2010-06-18,Wicklow
1,0,0,6,2010,18,2010-06-18,Wicklow
1,1,0,6,2010,18,2010-06-18,Wicklow
0,0,0,6,2010,18,2010-06-18,Wicklow
0,0,0,6,2010,18,2010-06-18,Wicklow
1,0,1,6,2010,18,2010-06-18,Wicklow
16,1,2,6,2010,18,2010-06-18,Wicklow
0,0,0,6,2010,18,2010-06-18,Wicklow
0,0,0,6,2010,18,2010-06-18,Wicklow
1,0,1,6,2010,18,2010-06-18,Wicklow
12,0,3,6,2010,18,2010-06-18,Wicklow
0,0,0,6,2010,18,2010-06-18,Wicklow
1,1,0,6,2010,18,2010-06-18,Wicklow
1,0,0,6,2010,18,2010-06-18,Wicklow
12,0,2,6,2010,18,2010-06-18,Wicklow
0,0,0,6,2010,18,2010-06-18,Wicklow
1,0,1,6,2010,18,2010-06-18,Wicklow
11,1,0,6,2010,18,2010-06-18,Wicklow
1,0,0,6,2010,18,2010-06-18,Wicklow
3,2,0,6,2010,18,2010-06-18,Wicklow
0,0,0,6,2010,18,2010-06-18,Wicklow
1,0,1,6,2010,18,2010-06-18,Wicklow
0,0,0,6,2010,18,2010-06-18,Wicklow
4,1,2,6,2010,18,2010-06-18,Wicklow
1,1,0,6,2010,18,2010-06-18,Wicklow
0,0,0,6,2010,18,2010-06-18,Wicklow
8,0,2,6,2010,18,2010-06-18,Wicklow
2,1,0,6,2010,18,2010-06-18,Wicklow
0,0,0,6,2010,18,2010-06-18,Wicklow
6,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
1,0,0,6,2010,18,2010-06-18,Burdwood
1,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
1,0,1,6,2010,18,2010-06-18,Burdwood
1,0,1,6,2010,18,2010-06-18,Burdwood
1,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
1,0,0,6,2010,18,2010-06-18,Burdwood
1,0,1,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
1,0,1,6,2010,18,2010-06-18,Burdwood
1,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
1,0,1,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
1,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
1,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
1,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
1,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
0,0,0,6,2010,18,2010-06-18,Burdwood
2,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
1,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
2,0,0,6,2010,18,2010-06-18,Glacier
3,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
2,0,0,6,2010,18,2010-06-18,Glacier
3,0,1,6,2010,18,2010-06-18,Glacier
3,0,0,6,2010,18,2010-06-18,Glacier
5,1,1,6,2010,18,2010-06-18,Glacier
1,0,1,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
1,1,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
3,1,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
1,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
1,0,0,6,2010,18,2010-06-18,Glacier
1,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
1,0,1,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
1,0,0,6,2010,18,2010-06-18,Glacier
1,1,0,6,2010,18,2010-06-18,Glacier
1,1,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
0,0,0,6,2010,18,2010-06-18,Glacier
3,0,0,6,2010,18,2010-06-18,Glacier
1,0,0,6,2010,18,2010-06-18,Glacier
10,0,0,6,2010,20,2010-06-20,Wicklow
1,0,0,6,2010,20,2010-06-20,Wicklow
7,1,0,6,2010,20,2010-06-20,Wicklow
6,1,2,6,2010,20,2010-06-20,Wicklow
15,0,2,6,2010,20,2010-06-20,Wicklow
5,0,1,6,2010,20,2010-06-20,Wicklow
14,1,0,6,2010,20,2010-06-20,Wicklow
6,0,1,6,2010,20,2010-06-20,Wicklow
15,1,2,6,2010,20,2010-06-20,Wicklow
6,0,1,6,2010,20,2010-06-20,Wicklow
16,0,2,6,2010,20,2010-06-20,Wicklow
7,0,2,6,2010,20,2010-06-20,Wicklow
25,0,0,6,2010,20,2010-06-20,Wicklow
7,0,0,6,2010,20,2010-06-20,Wicklow
12,0,2,6,2010,20,2010-06-20,Wicklow
15,1,1,6,2010,20,2010-06-20,Wicklow
5,0,2,6,2010,20,2010-06-20,Wicklow
18,2,1,6,2010,20,2010-06-20,Wicklow
23,0,3,6,2010,20,2010-06-20,Wicklow
3,1,2,6,2010,20,2010-06-20,Wicklow
5,0,0,6,2010,20,2010-06-20,Wicklow
9,1,1,6,2010,20,2010-06-20,Wicklow
8,1,1,6,2010,20,2010-06-20,Wicklow
6,0,1,6,2010,20,2010-06-20,Wicklow
