data_source,farm_name,hump_sarg_doc,inventory,ktc,lep_av,lep_tot,month,ref,time_place_id,year
BATI,Cypress Harbour,0,14818,0,2.85,42231.3,5,458,458_2007_5,2007
BATI,Cypress Harbour,0,14800,0,0.1,1480,6,458,458_2007_6,2007
BATI,Cypress Harbour,0,14757,0,0,0,7,458,458_2007_7,2007
BATI,Cypress Harbour,0,14615,0,0,0,8,458,458_2007_8,2007
BATI,Cypress Harbour,0,14546,0,0.0333333333333333,484.866666666667,9,458,458_2007_9,2007
BATI,Cypress Harbour,0,14507,0,0.0666666666666667,967.133333333333,10,458,458_2007_10,2007
BATI,Cypress Harbour,0,14438,0,0.2,2887.6,12,458,458_2007_12,2007
BATI,Cypress Harbour,0,14362,0,0.35,5026.7,1,458,458_2008_1,2008
BATI,Cypress Harbour,0,0,0,0.325,0,2,458,458_2008_2,2008
BATI,Cypress Harbour,0,8819,0,0,0,3,458,458_2008_3,2008
BATI,Cypress Harbour,0,8805,0,0.383333333333333,3375.25,4,458,458_2008_4,2008
BATI,Cypress Harbour,0,6078,0,1,6078,5,458,458_2008_5,2008
BATI,Cypress Harbour,0,15070,0,0.2,3014,6,458,458_2008_6,2008
BATI,Cypress Harbour,0,14074,0,0.35,4925.9,7,458,458_2008_7,2008
BATI,Cypress Harbour,0,13494,0,0.3,4048.2,8,458,458_2008_8,2008
BATI,Cypress Harbour,0,13387,0,0.4,5354.8,9,458,458_2008_9,2008
BATI,Cypress Harbour,0,13364,0,0.166666666666667,2227.33333333333,10,458,458_2008_10,2008
BATI,Cypress Harbour,0,13339,0,0.175,2334.325,11,458,458_2008_11,2008
BATI,Cypress Harbour,0,13320,0,0.375,4995,12,458,458_2008_12,2008
BATI,Cypress Harbour,0,13304,0,0.2,2660.8,1,458,458_2009_1,2009
BATI,Cypress Harbour,0,13255,0,0.75,9941.25,2,458,458_2009_2,2009
BATI,Cypress Harbour,0,0,0,2.225,0,3,458,458_2009_3,2009
BATI,Cypress Harbour,0,16690,0,0.525,8762.25,4,458,458_2009_4,2009
BATI,Cypress Harbour,0,16658,0,0.8,13326.4,5,458,458_2009_5,2009
BATI,Cypress Harbour,0,16623,0,0,0,6,458,458_2009_6,2009
BATI,Cypress Harbour,0,16612,0,0.025,415.3,7,458,458_2009_7,2009
BATI,Cypress Harbour,0,16597,0,0.025,414.925,8,458,458_2009_8,2009
BATI,Cypress Harbour,0,16581,0,0,0,9,458,458_2009_9,2009
BATI,Cypress Harbour,0,16565,0,0.125,2070.625,10,458,458_2009_10,2009
BATI,Cypress Harbour,0,16555,0,0.075,1241.625,11,458,458_2009_11,2009
BATI,Cypress Harbour,0,25094,0,0.233333333333333,5855.26666666667,12,458,458_2009_12,2009
BATI,Cypress Harbour,0,24356,0,0.46,11203.76,1,458,458_2010_1,2010
BATI,Cypress Harbour,0,18009,0,1.1,19809.9,2,458,458_2010_2,2010
BATI,Cypress Harbour,0,34051,0,0.04,1362.04,3,458,458_2010_3,2010
BATI,Cypress Harbour,0,35795,0,0.01,357.95,4,458,458_2010_4,2010
BATI,Cypress Harbour,0,33260,0,0.0333333333333333,1108.66666666667,5,458,458_2010_5,2010
BATI,Cypress Harbour,0,32906,0,0,0,6,458,458_2010_6,2010
BATI,Cypress Harbour,0,33240,0,0.0166666666666667,554,7,458,458_2010_7,2010
BATI,Cypress Harbour,0,27938,0,0.05,1396.9,8,458,458_2010_8,2010
BATI,Cypress Harbour,0,25171,0,0.08,2013.68,9,458,458_2010_9,2010
BATI,Cypress Harbour,0,26127,0,0.0416666666666667,1088.625,10,458,458_2010_10,2010
BATI,Cypress Harbour,0,22244,0,0.05,1112.2,11,458,458_2010_11,2010
BATI,Cypress Harbour,0,20764,0,0.1,2076.4,12,458,458_2010_12,2010
BATI,Cypress Harbour,0,23170,0,0.466666666666667,10812.6666666667,1,458,458_2011_1,2011
BATI,Cypress Harbour,0,19267,0,0.4,7706.8,2,458,458_2011_2,2011
BATI,Cypress Harbour,0,20363,0,0.475,9672.425,3,458,458_2011_3,2011
BATI,Cypress Harbour,0,20265,0,0.8,16212,4,458,458_2011_4,2011
BATI,Cypress Harbour,0,34993,0,0.466666666666667,16330.0666666667,5,458,458_2016_5,2016
BATI,Cypress Harbour,0,34566,0,0.6,20739.6,6,458,458_2016_6,2016
BATI,Cypress Harbour,0,34136,0,0.25,8534,7,458,458_2016_7,2016
BATI,Cypress Harbour,0,33259,0,0.144444444444444,4804.07777777778,8,458,458_2016_8,2016
BATI,Cypress Harbour,0,32649,0,0.4,13059.6,9,458,458_2016_9,2016
BATI,Cypress Harbour,0,26791,0,0.466666666666667,12502.4666666667,10,458,458_2016_10,2016
BATI,Cypress Harbour,0,28616,0,0.522222222222222,14943.9111111111,11,458,458_2016_11,2016
BATI,Cypress Harbour,0,31070,0,0.777777777777778,24165.5555555556,12,458,458_2016_12,2016
BATI,Cypress Harbour,0,28920,0,2.47777777777778,71657.3333333333,1,458,458_2017_1,2017
BATI,Cypress Harbour,0,52104,0,1.75,91182,2,458,458_2017_2,2017
BATI,Cypress Harbour,0,51889,0,0.288888888888889,14990.1555555556,3,458,458_2017_3,2017
BATI,Cypress Harbour,0,51724,0,0.108333333333333,5603.43333333333,4,458,458_2017_4,2017
BATI,Cypress Harbour,0,51634,0,0.193333333333333,9982.57333333333,5,458,458_2017_5,2017
BATI,Cypress Harbour,0,40714,0,0.116666666666667,4749.96666666667,6,458,458_2017_6,2017
BATI,Cypress Harbour,0,39863,0,0,0,7,458,458_2017_7,2017
BATI,Cypress Harbour,0,34408,0,0.0416666666666667,1433.66666666667,8,458,458_2017_8,2017
BATI,Cypress Harbour,0,33891,0,0.1,3389.1,9,458,458_2017_9,2017
BATI,Cypress Harbour,0,32874,0,0.0333333333333333,1095.8,10,458,458_2017_10,2017
BATI,Cypress Harbour,0,33748,0,0,0,11,458,458_2017_11,2017
BATI,Cypress Harbour,0,32829,0,0.233333333333333,7660.1,12,458,458_2017_12,2017
BATI,Cypress Harbour,0,32140,0,0.5,16070,1,458,458_2018_1,2018
BATI,Cypress Harbour,0,35110,0,0.306666666666667,10767.0666666667,2,458,458_2018_2,2018
BATI,Cypress Harbour,0,43797,0,0.333333333333333,14599,3,458,458_2018_3,2018
BATI,Cypress Harbour,0,43402,0,0.12,5208.24,4,458,458_2018_4,2018
BATI,Cypress Harbour,0,43110,0,2.03333333333333,87657,5,458,458_2018_5,2018
BATI,Cypress Harbour,0,36882,0,0.527777777777778,19465.5,6,458,458_2018_6,2018
BATI,Cypress Harbour,0,32454,0,0.216666666666667,7031.7,7,458,458_2018_7,2018
BATI,Cypress Harbour,0,24518,0,0.246666666666667,6047.77333333333,8,458,458_2018_8,2018
BATI,Cypress Harbour,0,24004,0,0.24,5760.96,9,458,458_2018_9,2018
BATI,Cypress Harbour,0,24580,0,0.404761904761905,9949.04761904762,10,458,458_2018_10,2018
BATI,Cypress Harbour,0,27848,0,0.544444444444444,15161.6888888889,11,458,458_2018_11,2018
BATI,Cypress Harbour,0,17843,0,0.255555555555556,4559.87777777778,12,458,458_2018_12,2018
BATI,Cypress Harbour,0,22555,0,0.388888888888889,8771.38888888889,1,458,458_2019_1,2019
BATI,Cypress Harbour,0,22466,0,0.577777777777778,12980.3555555556,2,458,458_2019_2,2019
BATI,Cypress Harbour,0,31805,0,0.75,23853.75,3,458,458_2019_3,2019
BATI,Cypress Harbour,0,31024,0,0.766666666666667,23785.0666666667,4,458,458_2019_4,2019
BATI,Cypress Harbour,0,29775,0,2.525,75181.875,5,458,458_2019_5,2019
BATI,Cypress Harbour,0,28660,0,0.494444444444444,14170.7777777778,6,458,458_2019_6,2019
BATI,Cypress Harbour,0,27932,0,0.333333333333333,9310.66666666667,7,458,458_2019_7,2019
BATI,Cypress Harbour,0,25538,0,0.466666666666667,11917.7333333333,8,458,458_2019_8,2019
BATI,Cypress Harbour,0,24327,0,0.345833333333333,8413.0875,9,458,458_2019_9,2019
BATI,Cypress Harbour,0,24191,0,0.179166666666667,4334.22083333333,10,458,458_2019_10,2019
BATI,Cypress Harbour,0,23904,0,0.266666666666667,6374.4,11,458,458_2019_11,2019
BATI,Cypress Harbour,0,20469,0,0.638888888888889,13077.4166666667,12,458,458_2019_12,2019
BATI,Doctor Islets,1,678349,1,1.3,881853.7,5,1586,1586_2004_5,2004
BATI,Doctor Islets,1,672142,1,4.06666666666667,2733377.46666667,6,1586,1586_2004_6,2004
BATI,Doctor Islets,1,665414,1,0,0,7,1586,1586_2004_7,2004
BATI,Doctor Islets,1,659780,1,0.0333333333333333,21992.6666666667,8,1586,1586_2004_8,2004
BATI,Doctor Islets,1,656978,1,0,0,9,1586,1586_2004_9,2004
BATI,Doctor Islets,1,656478,1,0.0333333333333333,21882.6,10,1586,1586_2004_10,2004
BATI,Doctor Islets,1,655238,1,0.3,196571.4,11,1586,1586_2004_11,2004
BATI,Doctor Islets,1,654812,1,1.8,1178661.6,12,1586,1586_2004_12,2004
BATI,Doctor Islets,1,602694,1,2.1,1265657.4,1,1586,1586_2005_1,2005
BATI,Doctor Islets,1,551250,1,2.1,1157625,2,1586,1586_2005_2,2005
BATI,Doctor Islets,1,549097,1,0.05,27454.85,4,1586,1586_2005_4,2005
BATI,Doctor Islets,1,547948,1,0.366666666666667,200914.266666667,5,1586,1586_2005_5,2005
BATI,Doctor Islets,1,546181,1,0.25,136545.25,6,1586,1586_2005_6,2005
BATI,Doctor Islets,1,538907,1,0.25,134726.75,7,1586,1586_2005_7,2005
BATI,Doctor Islets,1,530942,1,0.6,318565.2,8,1586,1586_2005_8,2005
BATI,Doctor Islets,1,524626,1,0.2,104925.2,9,1586,1586_2005_9,2005
BATI,Doctor Islets,1,402564,1,2.15,865512.6,10,1586,1586_2005_10,2005
BATI,Doctor Islets,1,370690,1,3.95,1464225.5,11,1586,1586_2005_11,2005
BATI,Doctor Islets,1,5009,1,1.8,9016.2,1,1586,1586_2006_1,2006
BATI,Doctor Islets,1,581168,1,0.216666666666667,125919.733333333,9,1586,1586_2006_9,2006
BATI,Doctor Islets,1,581040,1,0.616666666666667,358308,10,1586,1586_2006_10,2006
BATI,Doctor Islets,1,580614,1,1.25,725767.5,11,1586,1586_2006_11,2006
BATI,Doctor Islets,1,579910,1,2.38333333333333,1382118.83333333,12,1586,1586_2006_12,2006
BATI,Doctor Islets,1,579156,1,1.45,839776.2,1,1586,1586_2007_1,2007
BATI,Doctor Islets,1,578300,1,1.31666666666667,761428.333333333,2,1586,1586_2007_2,2007
BATI,Doctor Islets,1,577264,1,0.383333333333333,221284.533333333,3,1586,1586_2007_3,2007
BATI,Doctor Islets,1,575641,1,0.0166666666666667,9594.01666666667,4,1586,1586_2007_4,2007
BATI,Doctor Islets,1,575494,1,0.0166666666666667,9591.56666666667,5,1586,1586_2007_5,2007
BATI,Doctor Islets,1,574903,1,0.05,28745.15,6,1586,1586_2007_6,2007
BATI,Doctor Islets,1,573584,1,0.216666666666667,124276.533333333,7,1586,1586_2007_7,2007
BATI,Doctor Islets,1,568074,1,0.116666666666667,66275.3,8,1586,1586_2007_8,2007
BATI,Doctor Islets,1,563340,1,0.0666666666666667,37556,9,1586,1586_2007_9,2007
BATI,Doctor Islets,1,562561,1,0.483333333333333,271904.483333333,10,1586,1586_2007_10,2007
BATI,Doctor Islets,1,560753,1,0.15,84112.95,11,1586,1586_2007_11,2007
BATI,Doctor Islets,1,560117,1,0.766666666666667,429423.033333333,12,1586,1586_2007_12,2007
BATI,Doctor Islets,1,576054,1,0.0833333333333333,48004.5,9,1586,1586_2008_9,2008
BATI,Doctor Islets,1,575581,1,0.8,460464.8,10,1586,1586_2008_10,2008
BATI,Doctor Islets,1,574671,1,0.95,545937.45,11,1586,1586_2008_11,2008
BATI,Doctor Islets,1,574176,1,0.533333333333333,306227.2,12,1586,1586_2008_12,2008
BATI,Doctor Islets,1,573480,1,0.816666666666667,468342,1,1586,1586_2009_1,2009
BATI,Doctor Islets,1,572816,1,0.2,114563.2,2,1586,1586_2009_2,2009
BATI,Doctor Islets,1,572350,1,0.0833333333333333,47695.8333333333,3,1586,1586_2009_3,2009
BATI,Doctor Islets,1,571799,1,0.0333333333333333,19059.9666666667,4,1586,1586_2009_4,2009
BATI,Doctor Islets,1,571368,1,0.1,57136.8,5,1586,1586_2009_5,2009
BATI,Doctor Islets,1,570896,1,0.05,28544.8,6,1586,1586_2009_6,2009
BATI,Doctor Islets,1,570630,1,0,0,7,1586,1586_2009_7,2009
BATI,Doctor Islets,1,537362,1,0,0,8,1586,1586_2009_8,2009
BATI,Doctor Islets,1,459847,1,0.0333333333333333,15328.2333333333,9,1586,1586_2009_9,2009
BATI,Doctor Islets,1,432929,1,0.166666666666667,72154.8333333333,10,1586,1586_2009_10,2009
BATI,Doctor Islets,1,432389,1,1.53333333333333,662996.466666667,11,1586,1586_2009_11,2009
BATI,Doctor Islets,1,493372,1,0.45,222017.4,5,1586,1586_2010_5,2010
BATI,Doctor Islets,1,483747,1,0.316666666666667,153186.55,6,1586,1586_2010_6,2010
BATI,Doctor Islets,1,480210,1,0.366666666666667,176077,7,1586,1586_2010_7,2010
BATI,Doctor Islets,1,478360,1,0.266666666666667,127562.666666667,8,1586,1586_2010_8,2010
BATI,Doctor Islets,1,477820,1,0.166666666666667,79636.6666666667,9,1586,1586_2010_9,2010
BATI,Doctor Islets,1,477168,1,0.116666666666667,55669.6,10,1586,1586_2010_10,2010
BATI,Doctor Islets,1,476850,1,0.25,119212.5,11,1586,1586_2010_11,2010
BATI,Doctor Islets,1,461414,1,0.383333333333333,176875.366666667,12,1586,1586_2010_12,2010
BATI,Doctor Islets,1,457041,1,0.0666666666666667,30469.4,1,1586,1586_2011_1,2011
BATI,Doctor Islets,1,456640,1,0.05,22832,2,1586,1586_2011_2,2011
BATI,Doctor Islets,1,456112,1,0,0,3,1586,1586_2011_3,2011
BATI,Doctor Islets,1,455767,1,0.01,4557.67,4,1586,1586_2011_4,2011
BATI,Doctor Islets,1,455384,1,0.266666666666667,121435.733333333,5,1586,1586_2011_5,2011
BATI,Doctor Islets,1,454781,1,0.65,295607.65,6,1586,1586_2011_6,2011
BATI,Doctor Islets,1,454032,1,0.05,22701.6,7,1586,1586_2011_7,2011
BATI,Doctor Islets,1,452929,1,0.15,67939.35,8,1586,1586_2011_8,2011
BATI,Doctor Islets,1,452065,1,0.0833333333333333,37672.0833333333,9,1586,1586_2011_9,2011
BATI,Doctor Islets,1,450646,1,0.316666666666667,142704.566666667,10,1586,1586_2011_10,2011
BATI,Doctor Islets,1,449998,1,0.13,58499.74,11,1586,1586_2011_11,2011
BATI,Doctor Islets,1,448800,1,1.53333333333333,688160,12,1586,1586_2011_12,2011
BATI,Doctor Islets,1,597603,1,0.0916666666666667,54780.275,5,1586,1586_2012_5,2012
BATI,Doctor Islets,1,590650,1,0.133333333333333,78753.3333333333,7,1586,1586_2012_7,2012
BATI,Doctor Islets,1,586055,1,0.0166666666666667,9767.58333333333,8,1586,1586_2012_8,2012
BATI,Doctor Islets,1,585171,1,0.0466666666666667,27307.98,9,1586,1586_2012_9,2012
BATI,Doctor Islets,1,584787,1,0,0,10,1586,1586_2012_10,2012
BATI,Doctor Islets,1,584609,1,0.35,204613.15,11,1586,1586_2012_11,2012
BATI,Doctor Islets,1,581272,1,0.266666666666667,155005.866666667,12,1586,1586_2012_12,2012
BATI,Doctor Islets,1,557659,1,0.366666666666667,204474.966666667,1,1586,1586_2013_1,2013
BATI,Doctor Islets,1,552862,1,0.05,27643.1,2,1586,1586_2013_2,2013
BATI,Doctor Islets,1,548586,1,0.0444444444444444,24381.6,3,1586,1586_2013_3,2013
BATI,Doctor Islets,1,538906,1,0.05,26945.3,4,1586,1586_2013_4,2013
BATI,Doctor Islets,1,530512,1,0.0333333333333333,17683.7333333333,5,1586,1586_2013_5,2013
BATI,Doctor Islets,1,527295,1,0.0583333333333333,30758.875,6,1586,1586_2013_6,2013
BATI,Doctor Islets,1,525346,1,0.0333333333333333,17511.5333333333,7,1586,1586_2013_7,2013
BATI,Doctor Islets,1,522416,1,0.133333333333333,69655.4666666667,8,1586,1586_2013_8,2013
BATI,Doctor Islets,1,521642,1,0.283333333333333,147798.566666667,9,1586,1586_2013_9,2013
BATI,Doctor Islets,1,468532,1,0.7,327972.4,10,1586,1586_2013_10,2013
BATI,Doctor Islets,1,416397,1,1.16666666666667,485796.5,11,1586,1586_2013_11,2013
BATI,Doctor Islets,1,415510,1,1.60714285714286,667783.928571429,12,1586,1586_2013_12,2013
BATI,Doctor Islets,1,1099550,1,0.8,879640,5,1586,1586_2014_5,2014
BATI,Doctor Islets,1,1096177,1,0.383333333333333,420201.183333333,6,1586,1586_2014_6,2014
BATI,Doctor Islets,1,1088470,1,0.15,163270.5,7,1586,1586_2014_7,2014
BATI,Doctor Islets,1,1086339,1,0.216666666666667,235373.45,8,1586,1586_2014_8,2014
BATI,Doctor Islets,1,1084864,1,0.216666666666667,235053.866666667,9,1586,1586_2014_9,2014
BATI,Doctor Islets,1,1082966,1,0.166666666666667,180494.333333333,10,1586,1586_2014_10,2014
BATI,Doctor Islets,1,1081448,1,0.133333333333333,144193.066666667,11,1586,1586_2014_11,2014
BATI,Doctor Islets,1,459299,1,0.516666666666667,237304.483333333,12,1586,1586_2014_12,2014
BATI,Doctor Islets,1,454514,1,2.66666666666667,1212037.33333333,1,1586,1586_2015_1,2015
